Vehicle ID,Owner ID,Make,Model,Year,Vehicle Type,License Status,Last Renewal Date,Expiration Date,Fine Amount,Agent Service Used,Online Platform Used,Compliance History,Geographic Location,Region,Income Level,Number of Vehicles Owned,Previous Violations,Agent Hours Used,User Feedback Score,Predictive Score,Preferred Payment Mode,Date of Data Collection,Days Since Last Renewal,Number of Late Renewals in Last 3 Years,Average Renewal Lag Days,Agent Synchronization Lag,Month,Quarter,vehicle_age_years,late_renewal_rate,renewal_frequency,payment_digital_score,region_risk_score,agent_efficiency,is_licensed
VH-67EC9097,OWN-E72CCD3A,Audi,Q5,2023,Motorcycle,Non-compliant,,2022-10-29,0.0,In-person,,Always Compliant,"Chegutu, Masvingo",Urban,Low,1,0,1.56,2.0,0.865,Mobile Money,2024-06-01,605,2,28.01,17.31,6,2,1,0.6666666666666666,0.06602200733577845,0.8,0.3,0.27814845704753965,False
VH-A87FF615,OWN-BEDF2098,Isuzu,KB,2015,Hatchback,Compliant,2024-06-04,2025-06-04,2551.95,Agent,,Occasional Late,"Beitbridge, Matabeleland North",,High,1,0,0.86,2.9,0.537,Online,2025-08-10,432,3,4.02,6.35,8,3,10,1.0,0.8659553184394798,1.0,0.5,0.7351959966638866,True
VH-953C0D68,OWN-DACE016D,Land Rover,Discovery,2011,Sedan,Compliant,2023-03-19,2024-03-18,0.0,Online,Ecocash,Always Compliant,"Zvishavane, Harare",Rural,Low,1,0,0.0,4.9,0.558,Agent,2024-11-04,596,1,5.97,0.0,11,4,13,0.3333333333333333,0.8009336445481827,0.4,0.7,1.0,True
VH-8D627423,OWN-AA47FE87,JAC,S2,2016,Sedan,Non-compliant,2022-12-30,2023-07-21,787.26,Online,Ecocash,Occasional Late,"Bulawayo, Harare",Urban,Middle,1,0,0.0,3.4,0.507,Bank Transfer,2024-07-13,561,4,14.7,0.0,7,3,8,1.3333333333333333,0.5098366122040681,0.6,0.3,1.0,False
VH-D2FC98CC,OWN-EC3F8755,Haval,H9,2015,Motorcycle,Compliant,2022-12-23,2023-12-23,1573.01,Online,Zinara Portal,Occasional Late,"Harare, Mashonaland West",,Very High,1,2,0.0,3.3,0.228,Online,2024-09-10,627,4,14.41,0.0,9,3,9,1.3333333333333333,0.519506502167389,1.0,0.5,1.0,True
VH-98987B90,OWN-C283BE63,JAC,M1,2023,Hatchback,Non-compliant,2025-01-04,2025-09-24,,Agent,,Always Compliant,"Lupane, Masvingo",Urban,Very High,2,0,3.64,4.7,0.873,Online,2025-03-07,62,5,4.14,4.98,3,1,2,1.6666666666666667,0.8619539846615538,1.0,0.3,0.79232693911593,False
VH-AF6167F3,OWN-39B75744,Audi,Q7,2016,Pickup,Expired,2023-04-16,2022-10-16,3395.55,Online,Ecocash,Always Compliant,"Marondera, Manicaland",,Very High,1,1,0.0,1.9,0.973,Agent,2024-11-25,589,2,21.15,0.0,11,4,8,0.6666666666666666,0.2947649216405469,0.4,0.5,1.0,False
VH-2522BEB8,OWN-7E3A8CE3,Foton,View,2015,Truck,Compliant,2022-05-12,2023-05-12,1929.49,In-person,,Always Compliant,"Redcliff, Mashonaland East",,High,4,2,2.68,3.6,0.747,Mobile Money,2023-12-19,586,1,24.84,6.51,12,4,8,0.3333333333333333,0.17172390796932302,0.8,0.5,0.7285237698081735,True
VH-1A08EF0D,OWN-3B3C6888,Great Wall,Steed,2008,Suv,Compliant,2024-12-16,2025-12-16,0.0,In-person,,Always Compliant,"Mutare, Midlands",Rural,High,2,1,1.25,1.0,0.55,Mobile Money,2025-03-07,81,3,19.59,21.14,3,1,17,1.0,0.34678226075358454,0.8,0.7,0.1184320266889074,True
VH-30943C25,OWN-06F122BF,Foton,View,2020,Suv,Compliant,2025-05-13,2026-05-13,0.0,In-person,,Occasional Late,"Lupane, Mashonaland East",,Middle,1,1,7.35,,0.836,Cash,2025-09-11,121,1,28.1,23.09,9,3,5,0.3333333333333333,0.06302100700233404,0.0,0.5,0.037114261884904076,True
VH-028A7461,OWN-1AE51AC4,BMW,3 Series,2000,Truck,Expired,2024-01-16,2023-05-28,0.0,In-person,,Occasional Late,"Ruwa, Midlands",Urban,Very High,1,0,6.88,3.9,0.648,Mobile Money,2024-12-02,321,0,0.0,17.68,12,4,24,0.0,1.0,0.8,0.3,0.26271893244370315,False
VH-8502B618,OWN-4C828E67,BMW,5 Series,2005,Hatchback,Compliant,2024-05-31,2025-05-31,0.0,Agent,,Always Compliant,"Chiredzi, Masvingo",,Low,1,0,,4.8,0.302,Bank Transfer,2025-08-14,440,0,0.0,6.28,8,3,20,0.0,1.0,0.6,0.5,0.738115095913261,True
VH-5F16FD25,OWN-A017B15E,Land Rover,Range Rover,2007,Sedan,Compliant,2023-03-27,2024-03-26,4619.37,Online,Zinara Portal,Always Compliant,"Plumtree, Bulawayo",,High,1,1,0.0,2.9,0.455,Bank Transfer,2024-09-21,544,2,12.48,0.0,9,3,17,0.6666666666666666,0.5838612870956985,0.6,0.5,1.0,True
VH-14751559,OWN-96734EED,Great Wall,Hover,2024,Hatchback,Compliant,2023-11-18,2024-11-17,0.0,Online,Zinara Portal,Frequently Non-compliant,"Plumtree, Mashonaland Central",Urban,Nan,3,0,0.0,,0.537,Mobile Money,2024-03-10,113,2,25.63,0.0,3,1,0,0.6666666666666666,0.14538179393131045,0.8,0.3,1.0,True
VH-0F675B37,OWN-DE2564F7,Chevrolet,Spark,2021,Suv,Compliant,2023-02-06,2024-02-06,0.0,Agent,,Always Compliant,"Gwanda, Midlands",,Very High,2,0,4.73,,0.254,Online,2024-06-06,486,5,6.54,1.75,6,2,3,1.6666666666666667,0.7819273091030343,1.0,0.5,0.927022518765638,True
VH-0E448844,OWN-C8251F9F,Kia,Rio,2022,Sedan,Expired,2024-05-14,2023-12-19,0.0,Online,Innbucks,Occasional Late,"Redcliff, Harare",Urban,Very High,1,1,0.0,4.7,0.377,Online,2024-07-15,62,5,28.92,0.0,7,3,2,1.6666666666666667,0.03567855951983989,1.0,0.3,1.0,False
VH-910537C8,OWN-39A5F65E,Great Wall,Wingle,2020,Motorcycle,Expired,2023-03-13,2023-01-06,0.0,In-person,,Always Compliant,"Chegutu, Bulawayo",Urban,Very High,2,0,7.84,4.3,0.248,Agent,2024-10-04,571,1,8.27,22.5,10,4,4,0.3333333333333333,0.7242414138046016,0.4,0.3,0.061718098415346145,False
VH-3FC7FA8B,OWN-E6377C51,Mazda,BT-50,2021,Pickup,Compliant,2023-10-31,2024-10-30,0.0,In-person,,Always Compliant,"Kariba, Harare",Urban,Low,1,1,2.34,,0.864,Online,2025-07-30,638,1,15.12,6.94,7,3,4,0.3333333333333333,0.49583194398132713,1.0,0.3,0.7105921601334445,True
VH-F2EC91A2,OWN-48F0BA23,Haval,H9,2018,Hatchback,Compliant,2023-07-12,2024-07-11,0.0,Online,Telecash,Always Compliant,"Lupane, Mashonaland West",Urban,Middle,2,0,,4.9,0.942,Cash,2025-11-10,852,4,9.56,0.0,11,4,7,1.3333333333333333,0.6812270756918972,0.0,0.3,1.0,True
VH-20C1DCB6,OWN-EA9166BD,Kia,Picanto,2004,Truck,Compliant,2024-04-22,2025-04-22,0.0,In-person,,Always Compliant,"Zvishavane, Manicaland",Rural,Nan,2,0,4.72,,0.203,Online,2025-03-25,337,3,25.41,2.22,3,1,21,1.0,0.15271757252417473,1.0,0.7,0.9074228523769808,True
VH-259F65A4,OWN-BF4C0B19,Isuzu,KB,2008,Pickup,Compliant,2025-01-18,2026-01-18,,In-person,,Frequently Non-compliant,"Plumtree, Midlands",Rural,High,1,1,4.1,,0.19,Online,2025-08-28,222,5,29.99,11.49,8,3,17,1.6666666666666667,0.0,1.0,0.7,0.5208507089241035,True
VH-40237C3C,OWN-8441D85F,Mercedes-Benz,Actros,2012,Suv,Compliant,2022-06-19,,0.0,Agent,,Always Compliant,"Redcliff, Mashonaland West",,Very High,3,0,4.0,,0.313,Online,2025-11-10,1240,4,25.92,17.79,11,4,13,1.3333333333333333,0.13571190396798927,1.0,0.5,0.2581317764804004,True
VH-4A8A1099,OWN-C8160406,Toyota,Camry,2017,Hatchback,Compliant,2024-03-18,2025-03-18,,Online,Innbucks,Occasional Late,"Ruwa, Masvingo",,High,1,0,0.0,,0.491,Mobile Money,2024-12-08,265,5,23.85,0.0,12,4,7,1.6666666666666667,0.20473491163721236,0.8,0.5,1.0,True
VH-CBEE0145,OWN-E27F3DB4,Mitsubishi,Pajero,2023,Hatchback,Expired,2024-02-23,2024-02-05,0.0,In-person,,Occasional Late,"Victoria Falls, Manicaland",Rural,Very High,1,2,6.23,,0.151,Mobile Money,2025-09-11,566,4,13.68,1.45,9,3,2,1.3333333333333333,0.5438479493164388,0.8,0.7,0.9395329441201001,False
VH-32A2CB32,OWN-ADDDB61F,Foton,Sauvana,2015,Sedan,Compliant,2024-03-31,2025-03-31,0.0,Online,Innbucks,Frequently Non-compliant,"Harare, Matabeleland South",Rural,Very High,3,0,0.0,,0.096,Mobile Money,2025-10-24,572,1,5.76,0.0,10,4,10,0.3333333333333333,0.8079359786595532,0.8,0.7,1.0,True
VH-C7C677FD,OWN-C3230648,JAC,S2,2011,Truck,Expired,2022-11-28,2022-07-26,0.0,In-person,,Always Compliant,"Zvishavane, Bulawayo",,Low,1,1,5.4,1.2,0.009,Mobile Money,2025-11-10,1078,0,0.0,12.0,11,4,14,0.0,1.0,0.8,0.5,0.49958298582151794,False
VH-1B6DF72F,OWN-852D5A9E,Kia,Rio,2018,Motorcycle,Compliant,2022-04-02,2023-04-02,0.0,Agent,,Occasional Late,"Mutare, Matabeleland South",Urban,Low,1,0,7.24,,0.207,Mobile Money,2023-12-03,610,5,24.63,22.29,12,4,5,1.6666666666666667,0.17872624208069354,0.8,0.3,0.07047539616346965,True
VH-58BF6066,OWN-D2AE3303,BMW,5 Series,2018,Suv,Non-compliant,2023-10-10,2024-09-30,0.0,In-person,,Always Compliant,"Ruwa, Masvingo",Rural,High,1,1,4.26,2.4,0.769,Bank Transfer,2024-12-06,423,3,29.07,7.83,12,4,6,1.0,0.030676892297432423,0.6,0.7,0.6734778982485404,False
VH-744CB491,OWN-02444368,Volkswagen,Amarok,2015,Suv,Compliant,2022-03-26,2023-03-26,0.0,In-person,,Always Compliant,"Chegutu, Matabeleland South",,Low,1,1,5.85,1.6,0.39,Agent,2023-12-15,629,0,0.0,2.2,12,4,8,0.0,1.0,0.4,0.5,0.908256880733945,True
VH-C12214A5,OWN-74C1DC10,BMW,X5,2011,Motorcycle,Compliant,2023-04-25,2024-04-24,0.0,In-person,,Occasional Late,"Chinhoyi, Bulawayo",Urban,Low,2,0,,,0.414,Online,2024-08-26,489,5,27.03,21.72,8,3,13,1.6666666666666667,0.09869956652217393,1.0,0.3,0.0942452043369475,True
VH-B06788F4,OWN-30C2B4A6,Mercedes-Benz,Actros,2021,Pickup,Compliant,2023-12-28,2024-12-27,0.0,Agent,,Always Compliant,"Kwekwe, Manicaland",,High,1,0,6.37,3.4,0.196,Online,2024-06-24,179,1,9.14,22.77,6,2,3,0.3333333333333333,0.6952317439146382,1.0,0.5,0.050458715596330306,True
VH-8D9AB25C,OWN-E691E3BC,Audi,Q7,2010,Pickup,Expired,2024-07-22,2024-02-08,,In-person,,Occasional Late,"Marondera, Masvingo",Rural,High,1,0,7.73,3.3,0.242,Cash,2025-06-24,337,2,24.49,9.43,6,2,15,0.6666666666666666,0.18339446482160726,0.0,0.7,0.6067556296914095,False
VH-51156A96,OWN-E35FBF21,Mazda,CX-5,2018,Hatchback,Expired,2023-11-25,2023-04-14,3998.54,Agent,,Always Compliant,"Kwekwe, Matabeleland South",Urban,Middle,2,0,5.55,3.9,0.789,Online,2024-07-26,244,3,29.72,11.5,7,3,6,1.0,0.009003001000333466,1.0,0.3,0.5204336947456214,False
VH-6BECA6C3,OWN-96BB92BA,Hyundai,i20,2017,Sedan,Compliant,2025-03-27,2026-03-27,0.0,Online,Telecash,Occasional Late,"Chegutu, Matabeleland South",Rural,Low,2,0,0.0,4.9,0.332,Cash,2025-08-15,141,0,0.0,0.0,8,3,8,0.0,1.0,0.0,0.7,1.0,True
VH-2D39D20D,OWN-4D94D73A,Toyota,Hilux,2008,Suv,Compliant,2023-07-19,2024-07-18,0.0,Online,Innbucks,Always Compliant,"Hwange, Matabeleland South",Rural,Middle,1,1,0.0,,0.416,Online,2025-11-10,845,0,0.0,0.0,11,4,17,0.0,1.0,1.0,0.7,1.0,True
VH-D6F968C0,OWN-8B2F028F,Honda,Accord,2009,Truck,Compliant,2024-03-04,,0.0,Agent,,Always Compliant,"Beitbridge, Mashonaland Central",Rural,Low,1,0,0.84,,0.8,Mobile Money,2024-07-11,129,4,5.23,3.84,7,3,15,1.3333333333333333,0.8256085361787262,0.8,0.7,0.8398665554628857,True
VH-2A2FB0D4,OWN-6706E554,Great Wall,Hover,2014,Suv,Compliant,2023-06-17,2024-06-16,0.0,Online,OneMoney,Always Compliant,"Zvishavane, Manicaland",Urban,Very High,1,0,0.0,,0.704,Online,2024-08-25,435,4,3.05,0.0,8,3,10,1.3333333333333333,0.8982994331443814,1.0,0.3,1.0,True
VH-9506809F,OWN-6087E861,Great Wall,Wingle,2011,Truck,Compliant,2022-12-05,2023-12-05,0.0,Agent,,Always Compliant,"Kadoma, Matabeleland North",Urban,High,1,0,4.9,,0.674,Agent,2024-06-27,570,4,17.71,16.13,6,2,13,1.3333333333333333,0.4094698232744247,0.4,0.3,0.3273561301084238,True
VH-FDCBAF68,OWN-7069CC7E,Audi,A3,2007,Truck,Compliant,2023-04-05,2024-04-04,0.0,In-person,,Always Compliant,"Mutare, Manicaland",,Middle,2,0,4.15,,0.315,Cash,2024-06-05,427,4,1.61,8.62,6,2,17,1.3333333333333333,0.9463154384794932,0.0,0.5,0.640533778148457,True
VH-C7F58148,OWN-78E9AFF9,Toyota,Yaris,2004,Suv,Compliant,2023-04-04,2024-04-03,2107.37,In-person,,Always Compliant,"Zvishavane, Matabeleland South",Rural,Middle,1,0,4.74,,0.457,Cash,2024-09-18,533,4,15.32,13.75,9,3,20,1.3333333333333333,0.48916305435145047,0.0,0.7,0.42660550458715596,True
VH-50439866,OWN-9CD83E42,Volkswagen,Tiguan,2017,Motorcycle,Compliant,2023-12-23,2024-12-22,556.96,Agent,,Always Compliant,"Lupane, Harare",Rural,Low,1,1,7.06,2.8,0.994,Mobile Money,2025-04-01,465,1,24.32,14.11,4,2,8,0.3333333333333333,0.18906302100700223,0.8,0.7,0.4115929941618015,True
VH-0AE448C3,OWN-11E6E3FC,Land Rover,Range Rover,2019,Minivan,Compliant,2024-08-15,2025-08-15,0.0,Online,Telecash,Occasional Late,"Bindura, Manicaland",Rural,Middle,1,0,0.0,,0.267,Bank Transfer,2025-04-13,241,5,24.46,0.0,4,2,6,1.6666666666666667,0.18439479826608862,0.6,0.7,1.0,True
VH-7710179F,OWN-CC48E138,Honda,Fit,2001,Truck,Non-compliant,2024-09-02,2025-08-02,0.0,Agent,,Always Compliant,"Chiredzi, Manicaland",Rural,High,2,2,,,0.795,Online,2025-02-28,179,3,15.47,6.68,2,1,24,1.0,0.484161387129043,1.0,0.7,0.7214345287739783,False
VH-51DEB621,OWN-DDAE92B8,Land Rover,Discovery,2015,Truck,Compliant,2022-09-18,,0.0,Online,OneMoney,Occasional Late,"Ruwa, Harare",Rural,Middle,4,0,0.0,2.3,0.284,Bank Transfer,2024-07-29,680,4,3.92,0.0,7,3,9,1.3333333333333333,0.8692897632544181,0.6,0.7,1.0,True
VH-15D39D2D,OWN-B441526B,Foton,View,2021,Motorcycle,Compliant,2024-06-12,2025-06-12,664.97,In-person,,Occasional Late,"Bulawayo, Harare",Urban,Very High,1,0,,,0.65,Mobile Money,2024-07-28,46,2,2.8,8.65,7,3,3,0.6666666666666666,0.9066355451817273,0.8,0.3,0.6392827356130109,True
VH-2121EBA2,OWN-65ACB5BA,Nissan,Sunny,2021,Minivan,Compliant,2023-03-01,2024-02-29,0.0,In-person,,Always Compliant,"Kwekwe, Harare",,Middle,2,0,4.08,1.0,0.344,Online,2023-11-25,269,3,20.82,11.46,11,4,2,1.0,0.3057685895298432,1.0,0.5,0.5221017514595496,True
VH-E2ED51B3,OWN-D7BBBD8A,Mercedes-Benz,E-Class,2002,Minivan,Compliant,2024-07-22,2025-07-22,1944.47,Online,Innbucks,Always Compliant,"Mutare, Bulawayo",,Middle,1,2,0.0,1.7,0.351,Mobile Money,2025-01-08,170,5,22.45,0.0,1,1,23,1.6666666666666667,0.25141713904634877,0.8,0.5,1.0,True
VH-7CD117AB,OWN-B139CEF9,Kia,Picanto,2006,Sedan,Compliant,2023-09-20,2024-09-19,0.0,Agent,,Occasional Late,"Mutare, Manicaland",Urban,Middle,2,0,5.33,4.1,0.69,Agent,2024-10-13,389,1,15.53,12.23,10,4,18,0.3333333333333333,0.48216072024008005,0.4,0.3,0.48999165971643033,True
VH-4B23103E,OWN-1C58E432,Hyundai,i10,2020,Sedan,Compliant,2022-08-04,2023-08-04,0.0,Agent,,Occasional Late,"Masvingo, Matabeleland North",,Middle,1,4,7.5,3.2,0.173,Cash,2024-06-17,683,0,0.0,0.4,6,2,4,0.0,1.0,0.0,0.5,0.9833194328607172,True
VH-DB4A370E,OWN-EAE013CE,Nissan,Navara,2008,Suv,Compliant,2022-08-12,2023-08-12,0.0,Online,Telecash,Always Compliant,"Bulawayo, Harare",,Middle,1,0,0.0,,0.808,Bank Transfer,2024-02-06,543,2,11.72,0.0,2,1,16,0.6666666666666666,0.6092030676892297,0.6,0.5,1.0,True
VH-BEAD428A,OWN-9BB35874,Nissan,Sunny,2022,Pickup,Compliant,2024-03-28,2025-03-28,,Online,Innbucks,Occasional Late,"Shurugwi, Mashonaland Central",Urban,Middle,1,0,0.0,1.7,0.953,Bank Transfer,2024-08-23,148,4,23.49,0.0,8,3,2,1.3333333333333333,0.21673891297099035,0.6,0.3,1.0,True
VH-7F4CE8A3,OWN-7414B11A,Volkswagen,Golf,2011,Suv,Non-compliant,2024-10-03,2025-04-10,0.0,Online,Innbucks,Always Compliant,"Shurugwi, Mashonaland East",Rural,Low,1,1,0.0,,0.859,Mobile Money,2025-10-11,373,2,4.72,0.0,10,4,14,0.6666666666666666,0.8426142047349117,0.8,0.7,1.0,False
VH-474E2B6D,OWN-EB803E4D,Mazda,BT-50,2007,Minivan,Non-compliant,2025-01-22,2025-01-15,0.0,In-person,,Always Compliant,"Hwange, Harare",Urban,Very High,1,0,4.65,2.3,0.826,Bank Transfer,2025-10-29,280,2,3.58,16.16,10,4,18,0.6666666666666666,0.8806268756252084,0.6,0.3,0.3261050875729775,False
VH-935FB867,OWN-0F21AD4E,Ford,Everest,2007,Motorcycle,Compliant,2023-09-07,2024-09-06,0.0,Agent,,Occasional Late,"Hwange, Harare",,Middle,1,0,0.56,2.0,0.368,Cash,2024-07-22,319,1,21.97,13.12,7,3,17,0.3333333333333333,0.26742247415805265,0.0,0.5,0.45287739783152636,True
VH-13619519,OWN-9A4C4FEB,Mercedes-Benz,Actros,2000,Pickup,Compliant,2023-10-23,2024-10-22,0.0,Online,Innbucks,Always Compliant,"Harare, Mashonaland Central",Rural,High,1,1,0.0,,0.492,Online,2023-12-01,39,1,21.35,0.0,12,4,23,0.3333333333333333,0.28809603201067013,1.0,0.7,1.0,True
VH-07F5559A,OWN-C0DFE12C,Nissan,Navara,2007,Motorcycle,Non-compliant,2024-04-04,,0.0,In-person,,Frequently Non-compliant,"Hwange, Masvingo",Rural,Low,1,2,,,0.261,Agent,2024-07-29,116,3,21.02,17.65,7,3,17,1.0,0.29909969989996665,0.4,0.7,0.2639699749791493,False
VH-2605138B,OWN-BDA559AA,Audi,Q7,2008,Suv,Non-compliant,2023-11-02,2023-12-21,0.0,In-person,,Always Compliant,"Chitungwiza, Mashonaland Central",Urban,Middle,1,0,,1.4,0.808,Agent,2024-03-22,141,5,20.91,0.97,3,1,16,1.6666666666666667,0.3027675891963988,0.4,0.3,0.9595496246872394,False
VH-F2DE4C34,OWN-4245F9C4,Audi,A4,2002,Minivan,Compliant,2023-01-16,2024-01-16,1337.83,Agent,,Always Compliant,"Masvingo, Mashonaland West",,Middle,1,0,6.91,1.5,0.062,Mobile Money,2023-12-18,336,1,5.94,9.61,12,4,21,0.3333333333333333,0.8019339779926642,0.8,0.5,0.5992493744787324,True
VH-93018D4D,OWN-94F3870C,Nissan,Patrol,2018,Truck,Compliant,2022-09-22,,0.0,Agent,,Frequently Non-compliant,"Chitungwiza, Harare",Urban,Very High,1,2,1.42,3.9,0.496,Cash,2024-01-19,484,5,12.8,8.49,1,1,6,1.6666666666666667,0.5731910636878959,0.0,0.3,0.645954962468724,True
VH-DFF4F89A,OWN-D5FE9045,Mitsubishi,Outlander,2008,Pickup,Compliant,2023-04-12,2024-04-11,0.0,In-person,,Always Compliant,"Gweru, Harare",Rural,Very High,1,0,1.16,3.1,0.631,Bank Transfer,2025-03-04,692,0,0.0,23.75,3,1,17,0.0,1.0,0.6,0.7,0.009591326105087616,True
VH-776C0960,OWN-850B72C5,Land Rover,Discovery,2017,Motorcycle,Compliant,2023-12-08,2024-12-07,0.0,Agent,,Occasional Late,"Victoria Falls, Mashonaland West",Rural,Very High,2,0,0.94,4.9,0.1,Mobile Money,2024-10-09,306,2,16.01,18.99,10,4,7,0.6666666666666666,0.46615538512837607,0.8,0.7,0.20809007506255217,True
VH-7FA3B688,OWN-3AD065F8,Ford,Everest,2018,Motorcycle,Compliant,2023-03-25,2024-03-24,0.0,In-person,,Always Compliant,"Zvishavane, Mashonaland West",Urban,High,4,3,5.78,,0.988,Cash,2024-03-14,355,4,9.27,11.77,3,1,6,1.3333333333333333,0.6908969656552184,0.0,0.3,0.5091743119266054,True
VH-BC54140C,OWN-F94BB782,Nissan,Navara,2007,Hatchback,Compliant,2023-02-17,2024-02-17,0.0,Agent,,Frequently Non-compliant,"Masvingo, Harare",Rural,Middle,2,1,0.95,4.4,0.861,Online,2024-12-06,658,2,21.14,15.89,12,4,17,0.6666666666666666,0.29509836612204066,1.0,0.7,0.33736447039199335,True
VH-8CA0CF4A,OWN-DE1FFEA2,Haval,H6,2010,Truck,Non-compliant,2022-10-06,2023-05-13,0.0,Online,Telecash,Always Compliant,"Marondera, Manicaland",Urban,High,1,4,0.0,,0.307,Agent,2024-08-20,684,1,5.33,0.0,8,3,14,0.3333333333333333,0.8222740913637879,0.4,0.3,1.0,False
VH-DEC53CD4,OWN-9B1A0027,Toyota,Prado,2024,Hatchback,Compliant,2023-06-12,2024-06-11,0.0,Agent,,Always Compliant,"Bulawayo, Manicaland",Rural,Middle,1,0,6.09,4.9,0.822,Agent,2024-02-23,256,3,0.34,5.03,2,1,0,1.0,0.9886628876292097,0.4,0.7,0.7902418682235196,True
VH-7EA6EE24,OWN-C663B89A,Nissan,Sunny,2008,Motorcycle,Compliant,2024-02-20,2025-02-19,0.0,Online,OneMoney,Occasional Late,"Mutare, Harare",Urban,Low,3,0,0.0,4.0,0.226,Cash,2024-09-07,200,0,0.0,0.0,9,3,16,0.0,1.0,0.0,0.3,1.0,True
VH-E2030A9C,OWN-F34EC305,Ford,F-150,2000,Truck,Compliant,2024-04-11,2025-04-11,0.0,In-person,,Always Compliant,"Chinhoyi, Bulawayo",Urban,Very High,2,2,3.03,3.4,0.434,Online,2024-10-22,194,0,0.0,7.95,10,4,24,0.0,1.0,1.0,0.3,0.6684737281067556,True
VH-0FADDB68,OWN-DC56E528,Isuzu,D-Max,2022,Hatchback,Compliant,2024-04-12,2025-04-12,,Agent,,Always Compliant,"Shurugwi, Matabeleland South",,High,1,0,1.65,3.5,0.48,Online,2025-01-10,273,0,0.0,4.97,1,1,3,0.0,1.0,1.0,0.5,0.792743953294412,True
VH-B675A1DF,OWN-0CC893FE,BMW,3 Series,2015,Motorcycle,Compliant,,2024-03-08,0.0,Agent,,Always Compliant,"Mutare, Mashonaland East",,Very High,1,0,3.27,,0.837,Bank Transfer,2024-01-04,301,0,0.0,3.63,1,1,9,0.0,1.0,0.6,0.5,0.8486238532110092,True
VH-AF2F9F97,OWN-DDE9CA3B,Mazda,BT-50,2021,Truck,Compliant,,2025-07-10,0.0,Agent,,Always Compliant,"Redcliff, Masvingo",Rural,Middle,1,0,4.8,3.9,0.502,Bank Transfer,2025-09-09,426,4,20.33,14.89,9,3,4,1.3333333333333333,0.32210736912304105,0.6,0.7,0.37906588824020016,True
VH-591DB154,OWN-CAEDADAD,Mazda,323,2005,Suv,Compliant,2023-08-24,2024-08-23,,Online,Ecocash,Frequently Non-compliant,"Kadoma, Mashonaland Central",Urban,High,4,1,0.0,,0.388,Cash,2025-08-22,729,4,9.78,0.0,8,3,20,1.3333333333333333,0.673891297099033,0.0,0.3,1.0,True
VH-45960BFB,OWN-A7F10543,Volkswagen,Amarok,2000,Motorcycle,Compliant,2024-04-15,2025-04-15,0.0,In-person,,Occasional Late,"Gwanda, Midlands",Rural,Low,3,0,7.44,4.5,0.264,Cash,2024-09-07,145,4,18.27,0.9,9,3,24,1.3333333333333333,0.3907969323107703,0.0,0.7,0.9624687239366139,True
VH-33653320,OWN-8EE52324,Volkswagen,Amarok,2004,Hatchback,Compliant,2024-03-08,2025-03-08,0.0,Agent,,Occasional Late,"Kariba, Masvingo",Urban,High,1,0,0.65,3.7,0.972,Mobile Money,2024-12-06,273,1,9.01,17.85,12,4,20,0.3333333333333333,0.699566522174058,0.8,0.3,0.25562969140950786,True
VH-AA469A04,OWN-ECA4D8F8,Audi,Q5,2023,Pickup,Compliant,2023-04-13,2024-04-12,3809.49,Online,Paynow,Always Compliant,"Kariba, Bulawayo",Urban,Low,1,2,0.0,,0.851,Bank Transfer,2024-09-20,526,0,0.0,0.0,9,3,1,0.0,1.0,0.6,0.3,1.0,True
VH-1707A16F,OWN-56CB39AE,Mitsubishi,Pajero,2006,Motorcycle,Compliant,2024-03-18,2025-03-18,1406.19,Online,Zinara Portal,Always Compliant,"Bulawayo, Mashonaland Central",Urban,Low,1,0,,4.8,0.475,Bank Transfer,2024-11-06,233,2,10.33,0.0,11,4,18,0.6666666666666666,0.6555518506168723,0.6,0.3,1.0,True
VH-88C51E1D,OWN-87BF0CC1,Volkswagen,Polo,2009,Sedan,Non-compliant,2024-07-23,2025-05-20,0.0,Online,Zinara Portal,Always Compliant,"Zvishavane, Harare",Urban,Low,1,1,,,0.801,Mobile Money,2025-04-05,256,2,18.25,0.0,4,2,16,0.6666666666666666,0.3914638212737579,0.8,0.3,1.0,False
VH-FA55A888,OWN-83A1B56E,BMW,X3,2013,Pickup,Compliant,2023-01-13,2024-01-13,0.0,In-person,,Always Compliant,"Chegutu, Matabeleland North",,High,2,0,4.34,,0.684,Cash,2025-01-05,723,0,0.0,8.07,1,1,12,0.0,1.0,0.0,0.5,0.6634695579649708,True
VH-FFEC0D97,OWN-180352CE,Volkswagen,Tiguan,2008,Truck,Compliant,2024-12-11,2025-12-11,4036.88,Online,Ecocash,Occasional Late,"Chiredzi, Mashonaland East",Urban,Middle,2,1,,2.0,0.419,Cash,2025-03-09,88,5,1.06,0.0,3,1,17,1.6666666666666667,0.9646548849616539,0.0,0.3,1.0,True
VH-9A094253,OWN-FCD7E1E0,Haval,H6,2010,Minivan,Compliant,,2023-07-25,0.0,Online,Telecash,Always Compliant,"Gwanda, Mashonaland Central",Rural,Middle,1,0,0.0,3.9,0.559,Mobile Money,2024-07-11,717,5,26.99,0.0,7,3,14,1.6666666666666667,0.10003334444814937,0.8,0.7,1.0,True
